id,body,date,address
98938,"1/2 11Sep 0817:Remittance of PHP920.00 & commission of PHP11.50 was received from 639184648111.LIBRE ang pag-claim ng iyong customer.Ref:ee65ad5f8453",1505089043177,SmartPadala
98939,"2/2 Bal:PHP2,454.50",1505089189736,SmartPadala
98940,"1/2 11Sep 0818:Remittance of PHP1,000.00 & commission of PHP11.50 was received from 639294076297.LIBRE ang pag-claim ng iyong customer.Ref:5af0381479f6",1505089193532,SmartPadala
98941,"2/2 Bal:PHP4,989.00",1505095435621,SmartPadala
98942,"1/2 11Sep 1000:Remittance of PHP1,000.00 & commission of PHP11.50 was received from 639494339501.LIBRE ang pag-claim ng iyong customer.Ref:82af5c369143",1505095424138,SmartPadala
98943,"11Sep 1002: We have sent a text message to your customer on the Smart Padala transaction details. Thank you! Ref:95d92e9c175d",1505095323168,SmartPadala
98944,"11Sep 0941:Remittance of PHP1,200.00 & fee of PHP27.75 was deducted from your account.Avail bal:PHP3,789.70.Ref:95d92e9c175d",1505094136808,SmartPadala
98945,"2/2 &send to 8890.",1505094132761,SmartPadala
98946,"1/2 11Sep 0941:Sent PHP1,200.00 from ENCASHMENT to 529967******1108 at 639287925806.Ref:95d92e9c175d.Sa next msg,i-type ang customer &receiver cellphone#",1505094129788,SmartPadala
98947,"CONFIRM Ref:95d92e9c175d
Customer Cellphone#:
Receiver Cellphone#:",1505094116228,SmartPadala
98948,"2/2 Bal:PHP3,977.50",1505093385569,SmartPadala
98949,"1/2 11Sep 0927:Remittance of PHP1,000.00 & commission of PHP11.50 was received from 639214281970.LIBRE ang pag-claim ng iyong customer.Ref:2539f5e6ab91",1505093374116,SmartPadala
98950,"1/2 11Sep 0909:Remittance of PHP500.00 & commission of PHP11.50 was received from 639103564081.LIBRE ang pag-claim ng iyong customer.Ref:6040140be699",1505092169141,SmartPadala
98951,"2/2 Bal:PHP2,966.00",1505092161831,SmartPadala
98952,"11Sep 0908: We have sent a text message to your customer on the Smart Padala transaction details. Thank you! Ref:27c6e9eab62c",1505092115056,SmartPadala
98953,"CONFIRM Ref:27c6e9eab62c
Customer Cellphone#:
Receiver Cellphone#:",1505092069554,SmartPadala
98954,"1/2 11Sep 0902:Sent PHP500.00 from ENCASHMENT to 529967******9117 at 639395680688.Ref:27c6e9eab62c.Sa next msg,i-type ang customer &receiver cellphone#",1505092066291,SmartPadala
98955,"11Sep 0902:Remittance of PHP500.00 & fee of PHP18.50 was deducted from your account.Avail bal:PHP5,017.45.Ref:27c6e9eab62c",1505091730974,SmartPadala
98956,"2/2 &send to 8890.",1505091719923,SmartPadala
98957,"1/2 11Sep 0818:Remittance of PHP1,000.00 & commission of PHP11.50 was received from 639294076297.LIBRE ang pag-claim ng iyong customer.Ref:5af0381479f6",1505089193543,SmartPadala
98958,"2/2 Bal:PHP2,454.50",1505089189714,SmartPadala
98959,"1/2 11Sep 0817:Remittance of PHP920.00 & commission of PHP11.50 was received from 639184648111.LIBRE ang pag-claim ng iyong customer.Ref:ee65ad5f8453",1505089043162,SmartPadala
98960,"2/2 Bal:PHP1,443.00",1505089029755,SmartPadala
99041,"11Sep 1115: We have sent a text message to your customer on the Smart Padala transaction details. Thank you! Ref:c2d820988b06",1505099714125,SmartPadala
99042,"11Sep 1116: We have sent a text message to your customer on the Smart Padala transaction details. Thank you! Ref:c2d820988b06",1505099799154,SmartPadala
99043,"2/2 Bal:PHP6,000.50",1505099827794,SmartPadala
99044,"1/2 11Sep 1117:Remittance of PHP1,000.00 & commission of PHP11.50 was received from 639994003454.LIBRE ang pag-claim ng iyong customer.Ref:16307b909941",1505099842210,SmartPadala
99045,"2/2 Bal:PHP8,129.25",1505100225749,SmartPadala
99046,"1/2 11Sep 1123:Remittance of PHP2,100.00 & commission of PHP28.75 was received from 639294600210.LIBRE ang pag-claim ng iyong customer.Ref:f592b6c2009a",1505100239284,SmartPadala
99047,"789.70. Para malaman ang iyong komisyon, i-check ang balance sa Smart Money menu.",1505101315257,SMARTMoney
99048,"2017-09-11 11:36:40: Received PHP18,000.00 from BDO w/commission kung ikaw ay Smart Padala Agent.LIBRE ang pag-claim ni suki! Ref:d35ab9069fb0 Bal: PHP21",1505101315250,SMARTMoney
99049,"2017-09-11 11:36:40: Received PHP18,000.00 from BDO w/commission kung ikaw ay Smart Padala Agent.LIBRE ang pag-claim ni suki! Ref:d35ab9069fb0 Bal: PHP21789.70. Para malaman ang iyong komisyon, i-check ang balance sa Smart Money menu.",1505101315244,SMARTMoney
99050,"1/2 11Sep 1123:Remittance of PHP2,100.00 & commission of PHP28.75 was received from 639294600210.LIBRE ang pag-claim ng iyong customer.Ref:f592b6c2009a",1505100239271,SmartPadala
99051,"2/2 Bal:PHP8,129.25",1505100225741,SmartPadala
99052,"1/2 11Sep 1117:Remittance of PHP1,000.00 & commission of PHP11.50 was received from 639994003454.LIBRE ang pag-claim ng iyong customer.Ref:16307b909941",1505099842204,SmartPadala
99053,"2/2 Bal:PHP6,000.50",1505099827784,SmartPadala
99054,"11Sep 1116: We have sent a text message to your customer on the Smart Padala transaction details. Thank you! Ref:c2d820988b06",1505099799162,SmartPadala
99055,"11Sep 1115: We have sent a text message to your customer on the Smart Padala transaction details. Thank you! Ref:c2d820988b06",1505099714133,SmartPadala
99149,"1/2 11Sep 1158:Remittance of PHP200.00 & commission of PHP11.50 was received from 639126177239.LIBRE ang pag-claim ng iyong customer.Ref:0dff08a898d5",1505102290186,SmartPadala
99150,"2/2 Bal:PHP8,340.75",1505102301226,SmartPadala
99151,#><space><receiver#>,1505102329251,SmartPadala
99152,"2/2 &send to 8890.",1505103413784,SmartPadala
99153,"1/2 11Sep 1216:Sent PHP420.00 from ENCASHMENT to 557751******4104 at 639094994212.Ref:ee510513279c.Sa next msg,i-type ang customer &receiver cellphone#",1505103421109,SmartPadala
99154,"11Sep 1216:Remittance of PHP420.00 & fee of PHP18.50 was deducted from your account.Avail bal:PHP21,351.20.Ref:ee510513279c",1505103433500,SmartPadala
99155,"CONFIRM Ref:ee510513279c
Customer Cellphone#:
Receiver Cellphone#:",1505103433675,SmartPadala
99156,"11Sep 1219: We have sent a text message to your customer on the Smart Padala transaction details. Thank you! Ref:ee510513279c",1505103589127,SmartPadala
99157,"2/2 Bal:PHP8,552.25",1505107877742,SmartPadala
99158,"1/2 11Sep 1331:Remittance of PHP200.00 & commission of PHP11.50 was received from 639398102273.LIBRE ang pag-claim ng iyong customer.Ref:bc2fd522fece",1505107891186,SmartPadala
99159,"2017-09-11 13:38:46: Received PHP1,000.00 from POSIBLE w/commission kung ikaw ay Smart Padala Agent.LIBRE ang pag-claim ni suki! Ref:a59a9c025c19 Bal: PH",1505108551394,SMARTMoney
99160,"1/2 11Sep 1343:Sent PHP200.00 from ENCASHMENT to 557751******9104 at 639095165788.Ref:32d51ac905b0.Sa next msg,i-type ang customer &receiver cellphone#",1505108586175,SmartPadala
99161,"11Sep 1343:Remittance of PHP200.00 & fee of PHP18.50 was deducted from your account.Avail bal:PHP21,132.70.Ref:32d51ac905b0",1505108591005,SmartPadala
99162,"CONFIRM Ref:32d51ac905b0
Customer Cellphone#:
Receiver Cellphone#:",1505108606275,SmartPadala
99163,"2/2 &send to 8890.",1505108616938,SmartPadala
99164,"11Sep 1344: We have sent a text message to your customer on the Smart Padala transaction details. Thank you! Ref:32d51ac905b0",1505108684877,SmartPadala
99165,"P9563.75. Para malaman ang iyong komisyon, i-check ang balance sa Smart Money menu.",1505108718476,SMARTMoney
99166,"2/2 &send to 8890.",1505108824778,SmartPadala
99167,"1/2 11Sep 1347:Sent PHP300.00 from ENCASHMENT to 557751******9104 at 639095165788.Ref:0e7f18d285a3.Sa next msg,i-type ang customer &receiver cellphone#",1505108838169,SmartPadala
99168,"11Sep 1347:Remittance of PHP300.00 & fee of PHP18.50 was deducted from your account.Avail bal:PHP20,814.20.Ref:0e7f18d285a3",1505108851622,SmartPadala
99169,"CONFIRM Ref:0e7f18d285a3
Customer Cellphone#:
Receiver Cellphone#:",1505108851736,SmartPadala
99170,"11Sep 1348: We have sent a text message to your customer on the Smart Padala transaction details. Thank you! Ref:0e7f18d285a3",1505108910889,SmartPadala
99171,"1/2 11Sep 1411:Sent PHP500.00 from ENCASHMENT to 557751******7103 at 639217252278.Ref:5b6ce0aacf6f.Sa next msg,i-type ang customer &receiver cellphone#",1505110299222,SmartPadala
99172,"2/2 &send to 8890.",1505110303747,SmartPadala
99173,"11Sep 1411:Remittance of PHP500.00 & fee of PHP18.50 was deducted from your account.Avail bal:PHP20,295.70.Ref:5b6ce0aacf6f",1505110318262,SmartPadala
99174,"CONFIRM Ref:5b6ce0aacf6f
Customer Cellphone#:
Receiver Cellphone#:",1505110321228,SmartPadala
99175,"11Sep 1412: We have sent a text message to your customer on the Smart Padala transaction details. Thank you! Ref:5b6ce0aacf6f",1505110350099,SmartPadala
99176,"2/2 Bal:PHP10,205.25",1505111124845,SmartPadala
99177,"1/2 11Sep 1425:Remittance of PHP630.00 & commission of PHP11.50 was received from 639996883146.LIBRE ang pag-claim ng iyong customer.Ref:cba3d8f0db2d",1505111131170,SmartPadala
99178,"1/2 11Sep 1434:Remittance of PHP1,000.00 & commission of PHP11.50 was received from 639993388388.LIBRE ang pag-claim ng iyong customer.Ref:ab2228b4436b",1505111744145,SmartPadala
99179,"2/2 Bal:PHP11,216.75",1505111746492,SmartPadala
99180,"2/2 Bal:PHP11,428.25",1505111882764,SmartPadala
99181,"1/2 11Sep 1438:Remittance of PHP200.00 & commission of PHP11.50 was received from 639486157889.LIBRE ang pag-claim ng iyong customer.Ref:fbede25355c9",1505111899475,SmartPadala
99182,#><space><receiver#>,1505112925069,SmartPadala
99183,#><space><receiver#>,1505112937834,SmartPadala
99184,#><space><receiver#>,1505112943417,SmartPadala
99185,#><space><receiver#>,1505112947513,SmartPadala
99186,"1/2 11Sep 1502:Remittance of PHP600.00 & commission of PHP11.50 was received from 639501905080.LIBRE ang pag-claim ng iyong customer.Ref:d1d4974e3f4f",1505113325162,SmartPadala
99187,"2/2 Bal:PHP12,039.75",1505113334864,SmartPadala
99188,"2017-09-11 15:08:17: Received PHP9,000.00 from BDO w/commission kung ikaw ay Smart Padala Agent.LIBRE ang pag-claim ni suki! Ref:cb95bc0c1e8d Bal: PHP292",1505113708790,SMARTMoney
99189,"95.70. Para malaman ang iyong komisyon, i-check ang balance sa Smart Money menu.",1505113708798,SMARTMoney
99190,"2/2 &send to 8890.",1505114101512,SmartPadala
99191,"11Sep 1515:Remittance of PHP500.00 & fee of PHP18.50 was deducted from your account.Avail bal:PHP28,777.20.Ref:c2cb69400c00",1505114137951,SmartPadala
99192,"CONFIRM Ref:c2cb69400c00
Customer Cellphone#:
Receiver Cellphone#:",1505114166059,SmartPadala
99193,"1/2 11Sep 1515:Sent PHP500.00 from ENCASHMENT to 529967******4103 at 639083426729.Ref:c2cb69400c00.Sa next msg,i-type ang customer &receiver cellphone#",1505114196225,SmartPadala
99194,"11Sep 1516: We have sent a text message to your customer on the Smart Padala transaction details. Thank you! Ref:c2cb69400c00",1505114212917,SmartPadala
99195,#><space><receiver#>,1505114466308,SmartPadala
99196,"2/2 Bal:PHP13,074.25",1505118304750,SmartPadala
99197,"1/2 11Sep 1625:Remittance of PHP500.00 & commission of PHP11.50 was received from 639184124851.LIBRE ang pag-claim ng iyong customer.Ref:896c7fa62aa2",1505118512309,SmartPadala
99198,"CONFIRM Ref:a0b5614b8204
Customer Cellphone#:
Receiver Cellphone#:",1505118760283,SmartPadala
99199,"1/2 11Sep 1632:Sent PHP500.00 from ENCASHMENT to 557751******5105 at 639998472138.Ref:a0b5614b8204.Sa next msg,i-type ang customer &receiver cellphone#",1505118784505,SmartPadala
99200,"2/2 &send to 8890.",1505118785032,SmartPadala
99201,"11Sep 1632:Remittance of PHP500.00 & fee of PHP18.50 was deducted from your account.Avail bal:PHP28,258.70.Ref:a0b5614b8204",1505118796454,SmartPadala
99202,"11Sep 1634: We have sent a text message to your customer on the Smart Padala transaction details. Thank you! Ref:a0b5614b8204",1505118842110,SmartPadala
99203,"2/2 Bal:PHP14,591.50",1505119000745,SmartPadala
99204,"1/2 11Sep 1636:Remittance of PHP1,500.00 & commission of PHP17.25 was received from 639213308688.LIBRE ang pag-claim ng iyong customer.Ref:516e108a2dd3",1505119098529,SmartPadala
99205,#><space><receiver#>,1505120015572,SmartPadala
99206,"2/2 Bal:PHP16,014.50",1505121224154,SmartPadala
99207,"2/2 Bal:PHP15,003.00",1505121219075,SmartPadala
99208,"1/2 11Sep 1706:Remittance of PHP400.00 & commission of PHP11.50 was received from 639393610070.LIBRE ang pag-claim ng iyong customer.Ref:abef099e9085",1505121214748,SmartPadala
99209,"1/2 11Sep 1713:Remittance of PHP1,000.00 & commission of PHP11.50 was received from 639995221521.LIBRE ang pag-claim ng iyong customer.Ref:db9a684e1f8a",1505121199210,SmartPadala
99210,"1/2 11Sep 1636:Remittance of PHP1,500.00 & commission of PHP17.25 was received from 639213308688.LIBRE ang pag-claim ng iyong customer.Ref:516e108a2dd3",1505119098520,SmartPadala
99211,"2/2 Bal:PHP14,591.50",1505119000719,SmartPadala
99212,"11Sep 1634: We have sent a text message to your customer on the Smart Padala transaction details. Thank you! Ref:a0b5614b8204",1505118842122,SmartPadala
99213,"11Sep 1632:Remittance of PHP500.00 & fee of PHP18.50 was deducted from your account.Avail bal:PHP28,258.70.Ref:a0b5614b8204",1505118796438,SmartPadala
99214,"2/2 &send to 8890.",1505118789268,SmartPadala
99215,"1/2 11Sep 1632:Sent PHP500.00 from ENCASHMENT to 557751******5105 at 639998472138.Ref:a0b5614b8204.Sa next msg,i-type ang customer &receiver cellphone#",1505118784499,SmartPadala
99216,"CONFIRM Ref:a0b5614b8204
Customer Cellphone#:
Receiver Cellphone#:",1505118760272,SmartPadala
99217,"1/2 11Sep 1625:Remittance of PHP500.00 & commission of PHP11.50 was received from 639184124851.LIBRE ang pag-claim ng iyong customer.Ref:896c7fa62aa2",1505118512278,SmartPadala
99218,"2/2 Bal:PHP13,074.25",1505118304714,SmartPadala
99219,"11Sep 1613:Remittance of PHP200.00 & commission of PHP11.50 was added to your account.Avail Bal:PHP12,562.75.Ref:87509e780ce0",1505117612896,SmartPadala
99220,"1/2 11Sep 1604:Remittance of PHP300.00 & commission of PHP11.50 was received from 639294076297.LIBRE ang pag-claim ng iyong customer.Ref:ad0b19929338",1505117183396,SmartPadala
99221,"2/2 Bal:PHP12,351.25",1505117082236,SmartPadala
99222,"11Sep 1516: We have sent a text message to your customer on the Smart Padala transaction details. Thank you! Ref:c2cb69400c00",1505114212883,SmartPadala
99223,"1/2 11Sep 1515:Sent PHP500.00 from ENCASHMENT to 529967******4103 at 639083426729.Ref:c2cb69400c00.Sa next msg,i-type ang customer &receiver cellphone#",1505114196220,SmartPadala
99224,"CONFIRM Ref:c2cb69400c00
Customer Cellphone#:
Receiver Cellphone#:",1505114166057,SmartPadala
99225,"11Sep 1515:Remittance of PHP500.00 & fee of PHP18.50 was deducted from your account.Avail bal:PHP28,777.20.Ref:c2cb69400c00",1505114137942,SmartPadala
99227,"2017-09-11 15:08:17: Received PHP9,000.00 from BDO w/commission kung ikaw ay Smart Padala Agent.LIBRE ang pag-claim ni suki! Ref:cb95bc0c1e8d Bal: PHP29295.70. Para malaman ang iyong komisyon, i-check ang balance sa Smart Money menu.",1505113708699,SMARTMoney
99228,"2/2 Bal:PHP12,039.75",1505113334835,SmartPadala
99229,"1/2 11Sep 1502:Remittance of PHP600.00 & commission of PHP11.50 was received from 639501905080.LIBRE ang pag-claim ng iyong customer.Ref:d1d4974e3f4f",1505113325160,SmartPadala
99230,"1/2 11Sep 1438:Remittance of PHP200.00 & commission of PHP11.50 was received from 639486157889.LIBRE ang pag-claim ng iyong customer.Ref:fbede25355c9",1505111899298,SmartPadala
99231,"2/2 Bal:PHP11,428.25",1505111882752,SmartPadala
99232,"2/2 Bal:PHP11,216.75",1505111749685,SmartPadala
99233,"1/2 11Sep 1434:Remittance of PHP1,000.00 & commission of PHP11.50 was received from 639993388388.LIBRE ang pag-claim ng iyong customer.Ref:ab2228b4436b",1505111744133,SmartPadala
99234,"1/2 11Sep 1425:Remittance of PHP630.00 & commission of PHP11.50 was received from 639996883146.LIBRE ang pag-claim ng iyong customer.Ref:cba3d8f0db2d",1505111131196,SmartPadala
99235,"2/2 Bal:PHP10,205.25",1505111124817,SmartPadala
99236,"11Sep 1412: We have sent a text message to your customer on the Smart Padala transaction details. Thank you! Ref:5b6ce0aacf6f",1505110350077,SmartPadala
99237,"CONFIRM Ref:5b6ce0aacf6f
Customer Cellphone#:
Receiver Cellphone#:",1505110322854,SmartPadala
99238,"11Sep 1411:Remittance of PHP500.00 & fee of PHP18.50 was deducted from your account.Avail bal:PHP20,295.70.Ref:5b6ce0aacf6f",1505110318236,SmartPadala
99239,"2/2 &send to 8890.",1505110304250,SmartPadala
99240,"1/2 11Sep 1411:Sent PHP500.00 from ENCASHMENT to 557751******7103 at 639217252278.Ref:5b6ce0aacf6f.Sa next msg,i-type ang customer &receiver cellphone#",1505110299223,SmartPadala
99241,"11Sep 1348: We have sent a text message to your customer on the Smart Padala transaction details. Thank you! Ref:0e7f18d285a3",1505108910879,SmartPadala
99242,"CONFIRM Ref:0e7f18d285a3
Customer Cellphone#:
Receiver Cellphone#:",1505108855941,SmartPadala
99243,"11Sep 1347:Remittance of PHP300.00 & fee of PHP18.50 was deducted from your account.Avail bal:PHP20,814.20.Ref:0e7f18d285a3",1505108851621,SmartPadala
99244,"1/2 11Sep 1347:Sent PHP300.00 from ENCASHMENT to 557751******9104 at 639095165788.Ref:0e7f18d285a3.Sa next msg,i-type ang customer &receiver cellphone#",1505108838159,SmartPadala
99245,"2/2 &send to 8890.",1505108824789,SmartPadala
99246,"P9563.75. Para malaman ang iyong komisyon, i-check ang balance sa Smart Money menu.",1505108718473,SMARTMoney
99247,"11Sep 1344: We have sent a text message to your customer on the Smart Padala transaction details. Thank you! Ref:32d51ac905b0",1505108684863,SmartPadala
99248,"2/2 &send to 8890.",1505108616964,SmartPadala
99249,"CONFIRM Ref:32d51ac905b0
Customer Cellphone#:
Receiver Cellphone#:",1505108606230,SmartPadala
99250,"11Sep 1343:Remittance of PHP200.00 & fee of PHP18.50 was deducted from your account.Avail bal:PHP21,132.70.Ref:32d51ac905b0",1505108591801,SmartPadala
99251,"1/2 11Sep 1343:Sent PHP200.00 from ENCASHMENT to 557751******9104 at 639095165788.Ref:32d51ac905b0.Sa next msg,i-type ang customer &receiver cellphone#",1505108586167,SmartPadala
99252,"2017-09-11 13:38:46: Received PHP1,000.00 from POSIBLE w/commission kung ikaw ay Smart Padala Agent.LIBRE ang pag-claim ni suki! Ref:a59a9c025c19 Bal: PH",1505108551390,SMARTMoney
99253,"1/2 11Sep 1331:Remittance of PHP200.00 & commission of PHP11.50 was received from 639398102273.LIBRE ang pag-claim ng iyong customer.Ref:bc2fd522fece",1505107891172,SmartPadala
99254,"2/2 Bal:PHP8,552.25",1505107877734,SmartPadala
99255,"11Sep 1219: We have sent a text message to your customer on the Smart Padala transaction details. Thank you! Ref:ee510513279c",1505103589161,SmartPadala
99256,"CONFIRM Ref:ee510513279c
Customer Cellphone#:
Receiver Cellphone#:",1505103437956,SmartPadala
